slug,name,brand,category_slug,description,price,original_price,rating,review_count,image,badge,stock,is_flash,flash_reserved_pct
miel-et-miellat-500g,Miel et Miellat - 500g,MIEL,epicerie,"Miel et Miellat - 500g - format ""Miel issu de ruchers de la Wilaya de Chlef.Il est plus riche en minéraux, en oligo-éléments, fer et en antioxydants qu'un miel de nectar de fleur. Il serait un excellent remède contre les maladies des systèmes respiratoires, urinaires, les états de fatigue et d'anémie..",2500,,4.8,339,NULL,,0,0,0
miel-aux-sesame-125g,Miel aux Sésame - 125g,MIEL,epicerie,"Miel aux Sésame - 125g - format ""Préparation unique à alliant, multiples bienfaits du sésame, contenant du magnésium du potassium, les vitamines B3 B6 B9, loméga 6 et des protéines ( 20 g au 100 g ) avec le miel en feront un excellent fortifiant. Il serait idéal contre lanémie, la fatigue, pour la prise de poids, le renforcement musculaire et aiderait à lutter contre lostéoporose..",650,,4.9,382,NULL,,0,0,0
miel-aux-sesame-250g,Miel aux Sésame - 250g,MIEL,epicerie,"Miel aux Sésame - 250g - format ""Préparation unique à alliant, multiples bienfaits du sésame, contenant du magnésium du potassium, les vitamines B3 B6 B9, loméga 6 et des protéines ( 20 g au 100 g ) avec le miel en feront un excellent fortifiant. Il serait idéal contre lanémie, la fatigue, pour la prise de poids, le renforcement musculaire et aiderait à lutter contre lostéoporose..",1250,,4.6,213,NULL,,0,0,0
miel-aux-sesame-500g,Miel aux Sésame - 500g,MIEL,epicerie,"Miel aux Sésame - 500g - format ""Préparation unique à alliant, multiples bienfaits du sésame, contenant du magnésium du potassium, les vitamines B3 B6 B9, loméga 6 et des protéines ( 20 g au 100 g ) avec le miel en feront un excellent fortifiant. Il serait idéal contre lanémie, la fatigue, pour la prise de poids, le renforcement musculaire et aiderait à lutter contre lostéoporose..",2200,,4.7,218,NULL,,0,0,0
miel-aux-noisettes-125g,Miel aux noisettes - 125g,MIEL,epicerie,"Miel aux noisettes - 125g - format ""Le succulent Miel aux noisettes est un savant mélange alliant la pâte à la noisette au miel, créant une préparation à la consistance agreable et savoureuse.De part la richesse en Omega-9 de cet oléagineux , cette émulsion sera nourrissante pour un petit déjeuner au goûter ou simple gourmandise et deviendra vite un incontournable pour toute la famille..",750,,4.8,298,NULL,,0,0,0
miel-aux-noisettes-250g,Miel aux noisettes - 250g,MIEL,epicerie,"Miel aux noisettes - 250g - format ""Le succulent Miel aux noisettes est un savant mélange alliant la pâte à la noisette au miel, créant une préparation à la consistance agreable et savoureuse.De part la richesse en Omega-9 de cet oléagineux , cette émulsion sera nourrissante pour un petit déjeuner au goûter ou simple gourmandise et deviendra vite un incontournable pour toute la famille..",1250,,4.7,277,NULL,,0,0,0
miel-aux-noisettes-500g,Miel aux noisettes - 500g,MIEL,epicerie,"Miel aux noisettes - 500g - format ""Le succulent Miel aux noisettes est un savant mélange alliant la pâte à la noisette au miel, créant une préparation à la consistance agreable et savoureuse.De part la richesse en Omega-9 de cet oléagineux , cette émulsion sera nourrissante pour un petit déjeuner au goûter ou simple gourmandise et deviendra vite un incontournable pour toute la famille..",2500,,4.8,335,NULL,,0,0,0
6132194402156,Miel aux Amandes - 125g,MIEL,epicerie,"Miel aux Amandes - 125g - format Le succulent Miel aux amandes est un savant mélange alliant la pâte d'amandes au miel, créant une préparation à la consistance agréable et savoureuse. Grâce à la richesse en vitamine E et en acides gras insaturés de cet oléagineux, cette émulsion sera nourrissante pour un petit-déjeuner, un goûter ou une simple gourmandise et deviendra vite un incontournable pour toute la famille..",750,,4.8,320,NULL,,3,0,0
6132194402132,Miel aux Amandes - 250g,MIEL,epicerie,"Miel aux Amandes - 250g - format Le succulent Miel aux amandes est un savant mélange alliant la pâte d'amandes au miel, créant une préparation à la consistance agréable et savoureuse. Grâce à la richesse en vitamine E et en acides gras insaturés de cet oléagineux, cette émulsion sera nourrissante pour un petit-déjeuner, un goûter ou une simple gourmandise et deviendra vite un incontournable pour toute la famille..",1250,,4.7,280,NULL,,3,0,0
6132194401937,Miel aux Amandes - 500g,MIEL,epicerie,"Miel aux Amandes - 500g - format Le succulent Miel aux amandes est un savant mélange alliant la pâte d'amandes au miel, créant une préparation à la consistance agréable et savoureuse. Grâce à la richesse en vitamine E et en acides gras insaturés de cet oléagineux, cette émulsion sera nourrissante pour un petit-déjeuner, un goûter ou une simple gourmandise et deviendra vite un incontournable pour toute la famille..",2500,,4.4,48,NULL,,3,0,0
6132194401081,Propolis en Gélules 60,LU,epicerie,"Propolis en Gélules 60 - format Ces gélules associent la propolis purifiée et le pollen pour renforcer le système immunitaire, stimuler les défenses naturelles et revitaliser lorganisme. Riche en antioxydants, vitamines et polyphénols, ce complément est idéal pour soutenir votre énergie et bien-être au quotidien..",1990,,4.8,318,NULL,,3,0,0
6132194402507,Propolis en Gélules 30,LU,epicerie,"Propolis en Gélules 30 - format Ces gélules associent la propolis purifiée et le pollen pour renforcer le système immunitaire, stimuler les défenses naturelles et revitaliser lorganisme. Riche en antioxydants, vitamines et polyphénols, ce complément est idéal pour soutenir votre énergie et bien-être au quotidien..",1190,,4.5,79,NULL,,3,0,0
6132194401999,Miel à la Propolis - 125g,MIEL,epicerie,"Miel à la Propolis - 125g - format Un concentré d'énergie et de santé : notre préparation associe le miel des hauts plateaux (Jujubier, Euphorbe, Genêt) à 5000 mg d'extrait de propolis, riche en polyphénols et principes actifs naturels. Ce mélange exceptionnel booste votre vitalité, renforce votre immunité et favorise une digestion optimale. Un allié 100 % naturel pour votre bien-être au quotidien..",1800,,4.5,87,NULL,,3,0,0
6132194400886,Miel à la Gelée Royale - 125g,MIEL,epicerie,"Miel à la Gelée Royale - 125g - format Un élixir des hauts plateaux, alliant miel de Jujubier, Euphorbe, et Erthem à la Gelée Royale. Idéal pour régénérer le métabolisme, renforcer la mémoire, ralentir le vieillissement, et soutenir la fertilité et léquilibre émotionnel..",1800,,4.5,109,NULL,,3,0,0
6132194400879,Melliforce sirop à la Propolis - 125ml,MELLIFORCE,boissons,"Melliforce sirop à la Propolis - 125ml - format Sirop 100 % naturel associant les bienfaits du miel, de la propolis et des plantes comme leucalyptus et le thym. Préparé artisanalement, il apaise la gorge, soulage les voies respiratoires et renforce les défenses naturelles. Idéal pour lutter contre les maux de lhiver !.",1190,,4.6,168,NULL,,3,0,0
6132194401401,Mellispray à la Propolis - 30ml,MELLISPRAY,epicerie,"Mellispray à la Propolis - 30ml - format Spray 100 % naturel à base de propolis, miel, hydrolats de thym et deucalyptus, conçu pour apaiser immédiatement la gorge dès les premiers symptômes grippaux. Polyvalent, il soulage les aphtes, aide à la cicatrisation légère et protège contre les infections. Sans OGM, sans conservateurs de synthèse, pour un soin naturel et efficace..",950,,4.8,344,NULL,,3,0,0
propolis-vitamine-c-en-gelules-30,Propolis Vitamine C en Gélules 30,LU,epicerie,"Propolis Vitamine C en Gélules 30 - format ""Propolis + Vitamine C.",490,,4.6,176,NULL,,0,0,0
6132194402026,Pollen en Gélules 30,LU,epicerie,"Pollen en Gélules 30 - format Complément alimentaire naturel riche en vitamines, minéraux, et antioxydants. Idéal pour renforcer l'immunité, revitaliser l'organisme, et améliorer le bien-être général. Convient aux personnes fatiguées, convalescentes, ou cherchant un boost nutritif..",1000,,4.9,418,NULL,BESTSELLER,3,0,0
6132194401241,Spiruline en Gélules 30,LU,epicerie,"Spiruline en Gélules 30 - format Riche en protéines, vitamines et antioxydants, la spiruline aide à booster énergie et immunité naturellement..",1290,,4.5,92,NULL,,3,0,0
6132194402446,Charpollen en Gélules 30,LU,epicerie,Charpollen en Gélules 30 - format Associent le charbon actif purifiant au pollen nutritif pour détoxifier lorganisme et renforcer vitalité..,680,,4.5,104,NULL,,3,0,0
6132194402447,Gelée Royale en Gélules 30,LU,epicerie,Gelée Royale en Gélules 30 - format Boost vitalité Gélules gelée royale & pollen (200mg chacun). Energie naturelle !.,1500,,4.9,384,NULL,,3,0,0
6132194402448,Savon Liquide - 250ml,SAVON,maison,"Savon Liquide - 250ml - format Ce savon liquide naturel associe la propolis, le miel et des huiles végétales pour nettoyer et purifier en douceur. Idéal pour le visage et les mains, il hydrate, apaise et protège tous les types de peau. Sans colorants ni conservateurs de synthèse..",1000,,4.6,173,NULL,,3,0,0
6132194402449,Savon Anti Acnéïque - 90g,SAVON,maison,"Savon Anti Acnéïque - 90g - format Savon naturel à la propolis, enrichi en miel et minéraux. Idéal pour purifier, illuminer les peaux ternes et réduire les boutons d'acné. Sans parfum ni colorant, il convient à tous les types de peau. Protège et nettoie en douceur tout en éliminant les toxines des pores..",500,,4.7,252,NULL,,3,0,0
6132194402450,Savon au Pollen - 75g,SAVON,maison,"Savon au Pollen - 75g - format Savon naturel à la propolis, enrichi en miel et minéraux. Idéal pour purifier, illuminer les peaux ternes et réduire les boutons d'acné. Sans parfum ni colorant, il convient à tous les types de peau. Protège et nettoie en douceur tout en éliminant les toxines des pores..",400,,4.5,124,NULL,,3,0,0
6132194402451,Savon au Charbon - 75g,SAVON,maison,"Savon au Charbon - 75g - format Savon naturel à la propolis, enrichi en miel et minéraux. Idéal pour purifier, illuminer les peaux ternes et réduire les boutons d'acné. Sans parfum ni colorant, il convient à tous les types de peau. Protège et nettoie en douceur tout en éliminant les toxines des pores..",400,,4.6,155,NULL,,3,0,0
6132194402452,Savon à la Propolis - 75g,SAVON,maison,"Savon à la Propolis - 75g - format Savon naturel à la propolis, enrichi en miel et minéraux. Idéal pour purifier, illuminer les peaux ternes et réduire les boutons d'acné. Sans parfum ni colorant, il convient à tous les types de peau. Protège et nettoie en douceur tout en éliminant les toxines des pores..",400,,4.4,50,NULL,,3,0,0
6132194400893,Baume à lèvre - 10g,BAUME,epicerie,"Baume à lèvre - 10g - format Baume à lèvres 100 % naturel, enrichi de 10 % de cire dabeille, 10 % de miel et de pollen issus de nos ruches. Sa formule ultra-nourrissante et hydratante répare les lèvres gercées tout en déposant un film protecteur. Avec sa texture onctueuse et non collante, il procure un confort immédiat face aux agressions du froid, du vent ou du soleil..",250,,4.7,265,NULL,,3,0,0
6132194400909,Huile d'Olive - 250ml,HUILE,epicerie,"Huile d'Olive - 250ml - format Découvrez une huile d'olive d'exception, pressée à froid à partir des meilleures olives cultivées dans les oliveraies authentiques de Jijel, en Algérie. Ce processus artisanal préserve la richesse naturelle en polyphénols, de puissants antioxydants, pour une huile extra vierge à la saveur délicate et aux bienfaits incomparables. Idéale pour sublimer vos plats et prendre soin de votre santé..",500,,4.5,116,NULL,,3,0,0
6132194400916,Huile d'Olive - 500ml,HUILE,epicerie,"Huile d'Olive - 500ml - format Découvrez une huile d'olive d'exception, pressée à froid à partir des meilleures olives cultivées dans les oliveraies authentiques de Jijel, en Algérie. Ce processus artisanal préserve la richesse naturelle en polyphénols, de puissants antioxydants, pour une huile extra vierge à la saveur délicate et aux bienfaits incomparables. Idéale pour sublimer vos plats et prendre soin de votre santé..",950,,4.5,104,NULL,,3,0,0
6132194400923,Huile d'Olive - 750ml,HUILE,epicerie,"Huile d'Olive - 750ml - format Découvrez une huile d'olive d'exception, pressée à froid à partir des meilleures olives cultivées dans les oliveraies authentiques de Jijel, en Algérie. Ce processus artisanal préserve la richesse naturelle en polyphénols, de puissants antioxydants, pour une huile extra vierge à la saveur délicate et aux bienfaits incomparables. Idéale pour sublimer vos plats et prendre soin de votre santé..",1500,,4.9,416,NULL,BESTSELLER,3,0,0
6132194400924,Huile d'Olive - 1L,HUILE,epicerie,"Huile d'Olive - 1L - format Découvrez une huile d'olive d'exception, pressée à froid à partir des meilleures olives cultivées dans les oliveraies authentiques de Jijel, en Algérie. Ce processus artisanal préserve la richesse naturelle en polyphénols, de puissants antioxydants, pour une huile extra vierge à la saveur délicate et aux bienfaits incomparables. Idéale pour sublimer vos plats et prendre soin de votre santé..",1800,,4.9,441,NULL,BESTSELLER,3,0,0
6132194400925,Gelée Royale brute 10g,GELÉE,epicerie,"Gelée Royale brute 10g - format La gelée royale, véritable élixir naturel, est un concentré de vitamines, minéraux et acides gras essentiels, dont le précieux 10-HDA, exclusif à ce trésor de la ruche. Riche en nutriments tels que les vitamines B3, B5 et B6, le zinc et le phosphore, elle booste l'énergie, renforce l'immunité et soutient les fonctions intellectuelles. Idéale pour un bien-être optimal au quotidien !.",2000,,4.4,53,NULL,,3,0,0
6132194400926,Propolis en Poudre 10g,PROPOLIS,epicerie,"Propolis en Poudre 10g - format Notre Propolis pure à mâcher, façonnée avec soin et savoir-faire traditionnel, offre une efficacité naturelle et exempte d'impuretés. Ce trésor apicole stimule le système immunitaire, apaise les gencives et soulage les maux de gorge. Ses propriétés antimicrobiennes, cicatrisantes et anti-inflammatoires en font un allié idéal pour le bien-être des voies ORL, de la sphère buccale et de la peau..",1000,,4.7,249,NULL,,3,0,0
6132194400927,Rayon de miel 125G,RAYON,epicerie,"Rayon de miel 125G - format Rayon de miel naturel, riche en bienfaits, à déguster tel quel ou sur vos tartine.",1250,,4.8,370,NULL,,3,0,0
nestle-ricore,Nestlé Ricoré,NESTLÉ,epicerie,Nestlé Ricoré - format 290G..,1590,1800,4.8,351,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725145330-UVUWZJWe.png,PROMO,1,0,0
nutella-go,Nutella & Go,NUTELLA,chocolats,Nutella & Go - format Biscuits noisettes et cacao..,750,,4.7,276,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725145602-qNTTTl5T.png,,50,0,0
nespresso-ispirazione-aosta,Nespresso Ispirazione Aosta,NESPRESSO,epicerie,"Nespresso Ispirazione Aosta - format ""Aromatic profile : biscuity, fruity.",1700,,4.9,435,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725143219-XbjxBpz0.png,BESTSELLER,0,0,0
nespresso-ispirazione-decaffeinato,Nespresso Ispirazione Decaffeinato,NESPRESSO,epicerie,"Nespresso Ispirazione Decaffeinato - format ""Aromatic profile : Dark roast & Cereal.",1700,,4.8,350,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250801142254-bKTny6TL.png,,0,0,0
nespresso-ispirazione-sicilia,Nespresso Ispirazione Sicilia,NESPRESSO,epicerie,"Nespresso Ispirazione Sicilia - format ""Aromatic profile : cocoa, woody.",1299,1700,4.9,384,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725143556-5i8OPcmO.png,PROMO,0,0,0
chaussee-aux-moines,Coeur De Meule,COEUR,epicerie,Coeur De Meule - format Ementale 380g.,1850,,4.7,282,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725182741-mADFzA1U.png,,49,0,0
chaussee-aux-moines-2,Chaussée Aux Moines (Copy),CHAUSSÉE,epicerie,"Chaussée Aux Moines (Copy). Une sélection MART+, l'épicerie fine de terroir.",880,1000,4.7,230,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725143941-KVnLZYST.png,PROMO,0,0,0
tourtelle-twist-framboise,Tourtele Twist Framboise,TOURTELE,epicerie,"Tourtele Twist Framboise. Une sélection MART+, l'épicerie fine de terroir.",600,,4.8,360,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725150254-YIEDmD1c.png,,50,0,0
chaussee-aux-moines-3,Chaussée Aux Moines (Copy) (Copy),CHAUSSÉE,epicerie,"Chaussée Aux Moines (Copy) (Copy). Une sélection MART+, l'épicerie fine de terroir.",880,1000,4.9,432,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725143941-KVnLZYST.png,PROMO,0,0,0
nespresso-vertuo-altissio,Nespresso Vertuo - Altissio,NESPRESSO,epicerie,"Nespresso Vertuo - Altissio. Une sélection MART+, l'épicerie fine de terroir.",1450,1800,4.9,401,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725183223-8ePzfZHo.png,PROMO,0,0,0
